invoice_key,invoice_no,invoice_datetime,invoice_date,invoice_hour
517,537484,2010-12-07 11:30:00,2010-12-07,11
518,537489,2010-12-07 11:33:00,2010-12-07,11
519,537509,2010-12-07 11:41:00,2010-12-07,11
520,537523,2010-12-07 11:45:00,2010-12-07,11
521,537538,2010-12-07 11:49:00,2010-12-07,11
522,537567,2010-12-07 11:59:00,2010-12-07,11
523,537592,2010-12-07 12:18:00,2010-12-07,12
524,537593,2010-12-07 12:21:00,2010-12-07,12
525,537594,2010-12-07 12:28:00,2010-12-07,12
526,537595,2010-12-07 12:29:00,2010-12-07,12
527,537598,2010-12-07 12:37:00,2010-12-07,12
528,537599,2010-12-07 12:37:00,2010-12-07,12
529,537601,2010-12-07 12:43:00,2010-12-07,12
530,537603,2010-12-07 12:49:00,2010-12-07,12
531,537604,2010-12-07 13:01:00,2010-12-07,13
532,537605,2010-12-07 13:13:00,2010-12-07,13
533,537606,2010-12-07 13:16:00,2010-12-07,13
534,537607,2010-12-07 13:18:00,2010-12-07,13
535,537608,2010-12-07 13:20:00,2010-12-07,13
536,537609,2010-12-07 13:22:00,2010-12-07,13
537,537612,2010-12-07 13:28:00,2010-12-07,13
538,537614,2010-12-07 13:29:00,2010-12-07,13
539,537615,2010-12-07 13:30:00,2010-12-07,13
540,537616,2010-12-07 13:30:00,2010-12-07,13
541,537617,2010-12-07 13:45:00,2010-12-07,13
542,537618,2010-12-07 13:50:00,2010-12-07,13
543,537619,2010-12-07 13:53:00,2010-12-07,13
544,537620,2010-12-07 14:00:00,2010-12-07,14
545,537622,2010-12-07 14:30:00,2010-12-07,14
546,537623,2010-12-07 14:31:00,2010-12-07,14
547,537624,2010-12-07 14:41:00,2010-12-07,14
548,537625,2010-12-07 14:57:00,2010-12-07,14
549,537626,2010-12-07 14:57:00,2010-12-07,14
550,537627,2010-12-07 14:58:00,2010-12-07,14
551,537628,2010-12-07 15:02:00,2010-12-07,15
552,537629,2010-12-07 15:03:00,2010-12-07,15
553,537631,2010-12-07 15:04:00,2010-12-07,15
554,537634,2010-12-07 15:15:00,2010-12-07,15
555,537635,2010-12-07 15:18:00,2010-12-07,15
556,537636,2010-12-07 15:20:00,2010-12-07,15
557,537646,2010-12-07 15:39:00,2010-12-07,15
558,537648,2010-12-07 15:48:00,2010-12-07,15
559,537649,2010-12-07 15:48:00,2010-12-07,15
560,537650,2010-12-07 15:48:00,2010-12-07,15
561,537653,2010-12-07 15:54:00,2010-12-07,15
562,537655,2010-12-07 16:20:00,2010-12-07,16
563,537657,2010-12-07 16:42:00,2010-12-07,16
564,537658,2010-12-07 16:43:00,2010-12-07,16
565,537659,2010-12-07 16:43:00,2010-12-07,16
566,537664,2010-12-07 17:05:00,2010-12-07,17
567,537665,2010-12-07 17:19:00,2010-12-07,17
568,537667,2010-12-08 08:12:00,2010-12-08,8
569,537668,2010-12-08 08:43:00,2010-12-08,8
570,537669,2010-12-08 08:58:00,2010-12-08,8
571,537670,2010-12-08 09:07:00,2010-12-08,9
572,537671,2010-12-08 09:20:00,2010-12-08,9
573,537672,2010-12-08 09:30:00,2010-12-08,9
574,537673,2010-12-08 09:49:00,2010-12-08,9
575,537674,2010-12-08 09:51:00,2010-12-08,9
576,537676,2010-12-08 09:53:00,2010-12-08,9
577,537678,2010-12-08 09:56:00,2010-12-08,9
578,537680,2010-12-08 10:11:00,2010-12-08,10
579,537681,2010-12-08 10:11:00,2010-12-08,10
580,537682,2010-12-08 10:13:00,2010-12-08,10
581,537683,2010-12-08 10:14:00,2010-12-08,10
582,537685,2010-12-08 10:21:00,2010-12-08,10
583,537686,2010-12-08 10:21:00,2010-12-08,10
584,537688,2010-12-08 10:35:00,2010-12-08,10
585,537689,2010-12-08 10:36:00,2010-12-08,10
586,537690,2010-12-08 10:38:00,2010-12-08,10
587,537691,2010-12-08 10:39:00,2010-12-08,10
588,537692,2010-12-08 10:40:00,2010-12-08,10
589,537693,2010-12-08 10:45:00,2010-12-08,10
590,537694,2010-12-08 10:46:00,2010-12-08,10
591,537698,2010-12-08 10:51:00,2010-12-08,10
592,537700,2010-12-08 10:51:00,2010-12-08,10
593,537707,2010-12-08 10:53:00,2010-12-08,10
594,537738,2010-12-08 11:02:00,2010-12-08,11
595,537743,2010-12-08 11:02:00,2010-12-08,11
596,537751,2010-12-08 11:04:00,2010-12-08,11
597,537754,2010-12-08 11:16:00,2010-12-08,11
598,537755,2010-12-08 11:31:00,2010-12-08,11
599,537757,2010-12-08 11:38:00,2010-12-08,11
600,537758,2010-12-08 11:41:00,2010-12-08,11
601,537759,2010-12-08 11:42:00,2010-12-08,11
602,537760,2010-12-08 11:42:00,2010-12-08,11
603,537761,2010-12-08 11:43:00,2010-12-08,11
604,537762,2010-12-08 12:01:00,2010-12-08,12
605,537764,2010-12-08 12:06:00,2010-12-08,12
606,537765,2010-12-08 12:08:00,2010-12-08,12
607,537766,2010-12-08 12:08:00,2010-12-08,12
608,537767,2010-12-08 12:09:00,2010-12-08,12
609,537768,2010-12-08 12:11:00,2010-12-08,12
610,537769,2010-12-08 12:17:00,2010-12-08,12
611,537770,2010-12-08 12:24:00,2010-12-08,12
612,537771,2010-12-08 12:29:00,2010-12-08,12
613,537772,2010-12-08 12:35:00,2010-12-08,12
614,537773,2010-12-08 12:36:00,2010-12-08,12
615,537774,2010-12-08 12:40:00,2010-12-08,12
616,537775,2010-12-08 12:41:00,2010-12-08,12
617,537780,2010-12-08 12:45:00,2010-12-08,12
618,537781,2010-12-08 12:46:00,2010-12-08,12
619,537789,2010-12-08 12:49:00,2010-12-08,12
620,537791,2010-12-08 12:51:00,2010-12-08,12
621,537792,2010-12-08 12:56:00,2010-12-08,12
622,537793,2010-12-08 12:57:00,2010-12-08,12
623,537794,2010-12-08 13:01:00,2010-12-08,13
624,537795,2010-12-08 13:03:00,2010-12-08,13
625,537796,2010-12-08 13:03:00,2010-12-08,13
626,537799,2010-12-08 13:07:00,2010-12-08,13
627,537800,2010-12-08 13:08:00,2010-12-08,13
628,537801,2010-12-08 13:08:00,2010-12-08,13
629,537802,2010-12-08 13:11:00,2010-12-08,13
630,537803,2010-12-08 13:14:00,2010-12-08,13
631,537804,2010-12-08 13:17:00,2010-12-08,13
632,537806,2010-12-08 13:21:00,2010-12-08,13
633,537808,2010-12-08 13:23:00,2010-12-08,13
634,537809,2010-12-08 13:28:00,2010-12-08,13
635,537810,2010-12-08 13:30:00,2010-12-08,13
636,537811,2010-12-08 13:30:00,2010-12-08,13
637,537813,2010-12-08 13:38:00,2010-12-08,13
638,537815,2010-12-08 13:49:00,2010-12-08,13
639,537816,2010-12-08 13:51:00,2010-12-08,13
640,537817,2010-12-08 13:53:00,2010-12-08,13
641,537818,2010-12-08 13:53:00,2010-12-08,13
642,537819,2010-12-08 13:55:00,2010-12-08,13
643,537822,2010-12-08 14:22:00,2010-12-08,14
644,537825,2010-12-08 14:36:00,2010-12-08,14
645,537826,2010-12-08 14:38:00,2010-12-08,14
646,537827,2010-12-08 14:43:00,2010-12-08,14
647,537828,2010-12-08 14:43:00,2010-12-08,14
648,537829,2010-12-08 14:46:00,2010-12-08,14
649,537830,2010-12-08 14:46:00,2010-12-08,14
650,537831,2010-12-08 14:50:00,2010-12-08,14
651,537833,2010-12-08 14:53:00,2010-12-08,14
652,537836,2010-12-08 14:58:00,2010-12-08,14
653,537837,2010-12-08 14:59:00,2010-12-08,14
654,537840,2010-12-08 15:03:00,2010-12-08,15
655,537841,2010-12-08 15:10:00,2010-12-08,15
656,537842,2010-12-08 15:12:00,2010-12-08,15
657,537843,2010-12-08 15:16:00,2010-12-08,15
658,537844,2010-12-08 15:17:00,2010-12-08,15
659,537845,2010-12-08 15:23:00,2010-12-08,15
660,537846,2010-12-08 15:25:00,2010-12-08,15
661,537847,2010-12-08 15:33:00,2010-12-08,15
662,537848,2010-12-08 15:35:00,2010-12-08,15
663,537849,2010-12-08 15:35:00,2010-12-08,15
664,537850,2010-12-08 15:38:00,2010-12-08,15
665,537851,2010-12-08 15:39:00,2010-12-08,15
666,537852,2010-12-08 15:56:00,2010-12-08,15
667,537854,2010-12-08 15:58:00,2010-12-08,15
668,537855,2010-12-08 15:59:00,2010-12-08,15
669,537859,2010-12-08 16:11:00,2010-12-08,16
670,537861,2010-12-08 16:18:00,2010-12-08,16
671,537862,2010-12-08 16:21:00,2010-12-08,16
672,537863,2010-12-08 16:29:00,2010-12-08,16
673,537864,2010-12-08 16:34:00,2010-12-08,16
674,537865,2010-12-08 16:34:00,2010-12-08,16
675,537866,2010-12-08 16:45:00,2010-12-08,16
676,537867,2010-12-08 16:48:00,2010-12-08,16
677,537868,2010-12-08 16:49:00,2010-12-08,16
678,537871,2010-12-08 17:20:00,2010-12-08,17
679,537879,2010-12-09 08:34:00,2010-12-09,8
680,537880,2010-12-09 09:14:00,2010-12-09,9
681,537881,2010-12-09 09:23:00,2010-12-09,9
682,537882,2010-12-09 09:25:00,2010-12-09,9
683,537883,2010-12-09 09:27:00,2010-12-09,9
684,537884,2010-12-09 09:30:00,2010-12-09,9
685,537885,2010-12-09 09:34:00,2010-12-09,9
686,537886,2010-12-09 09:49:00,2010-12-09,9
687,537887,2010-12-09 10:00:00,2010-12-09,10
688,537888,2010-12-09 10:04:00,2010-12-09,10
689,537889,2010-12-09 10:04:00,2010-12-09,10
690,537890,2010-12-09 10:04:00,2010-12-09,10
691,537891,2010-12-09 10:05:00,2010-12-09,10
692,537892,2010-12-09 10:13:00,2010-12-09,10
693,537894,2010-12-09 10:16:00,2010-12-09,10
694,537895,2010-12-09 10:30:00,2010-12-09,10
695,537896,2010-12-09 10:33:00,2010-12-09,10
696,537897,2010-12-09 10:37:00,2010-12-09,10
697,537898,2010-12-09 10:42:00,2010-12-09,10
698,537899,2010-12-09 10:44:00,2010-12-09,10
699,537900,2010-12-09 10:45:00,2010-12-09,10
700,537901,2010-12-09 10:48:00,2010-12-09,10
701,537915,2010-12-09 10:55:00,2010-12-09,10
702,537955,2010-12-09 11:28:00,2010-12-09,11
703,537963,2010-12-09 11:30:00,2010-12-09,11
704,537967,2010-12-09 11:31:00,2010-12-09,11
705,537981,2010-12-09 11:35:00,2010-12-09,11
706,537995,2010-12-09 11:39:00,2010-12-09,11
707,538000,2010-12-09 11:44:00,2010-12-09,11
708,538002,2010-12-09 11:48:00,2010-12-09,11
709,538003,2010-12-09 12:05:00,2010-12-09,12
710,538005,2010-12-09 12:12:00,2010-12-09,12
711,538006,2010-12-09 12:13:00,2010-12-09,12
712,538007,2010-12-09 12:16:00,2010-12-09,12
713,538008,2010-12-09 12:17:00,2010-12-09,12
714,538009,2010-12-09 12:17:00,2010-12-09,12
715,538010,2010-12-09 12:20:00,2010-12-09,12
716,538011,2010-12-09 12:24:00,2010-12-09,12
717,538012,2010-12-09 12:32:00,2010-12-09,12
718,538013,2010-12-09 12:37:00,2010-12-09,12
719,538014,2010-12-09 12:49:00,2010-12-09,12
720,538015,2010-12-09 12:49:00,2010-12-09,12
721,538032,2010-12-09 12:59:00,2010-12-09,12
722,538035,2010-12-09 13:03:00,2010-12-09,13
723,538037,2010-12-09 13:05:00,2010-12-09,13
724,538040,2010-12-09 13:08:00,2010-12-09,13
725,538048,2010-12-09 13:14:00,2010-12-09,13
726,538049,2010-12-09 13:21:00,2010-12-09,13
727,538050,2010-12-09 13:22:00,2010-12-09,13
728,538051,2010-12-09 13:24:00,2010-12-09,13
729,538053,2010-12-09 13:34:00,2010-12-09,13
730,538056,2010-12-09 13:34:00,2010-12-09,13
731,538057,2010-12-09 13:38:00,2010-12-09,13
732,538063,2010-12-09 13:44:00,2010-12-09,13
733,538064,2010-12-09 13:47:00,2010-12-09,13
734,538065,2010-12-09 13:57:00,2010-12-09,13
735,538067,2010-12-09 13:59:00,2010-12-09,13
736,538068,2010-12-09 14:05:00,2010-12-09,14
737,538069,2010-12-09 14:08:00,2010-12-09,14
738,538070,2010-12-09 14:08:00,2010-12-09,14
739,538073,2010-12-09 14:10:00,2010-12-09,14
740,538076,2010-12-09 14:15:00,2010-12-09,14
741,538077,2010-12-09 14:19:00,2010-12-09,14
742,538078,2010-12-09 14:25:00,2010-12-09,14
743,538079,2010-12-09 14:27:00,2010-12-09,14
744,538080,2010-12-09 14:28:00,2010-12-09,14
745,538086,2010-12-09 14:44:00,2010-12-09,14
746,538087,2010-12-09 14:44:00,2010-12-09,14
747,538093,2010-12-09 14:49:00,2010-12-09,14
748,538094,2010-12-09 14:50:00,2010-12-09,14
749,538095,2010-12-09 14:55:00,2010-12-09,14
750,538097,2010-12-09 14:56:00,2010-12-09,14
751,538101,2010-12-09 15:01:00,2010-12-09,15
752,538104,2010-12-09 15:16:00,2010-12-09,15
753,538106,2010-12-09 15:20:00,2010-12-09,15
754,538107,2010-12-09 15:21:00,2010-12-09,15
755,538108,2010-12-09 15:23:00,2010-12-09,15
756,538113,2010-12-09 15:29:00,2010-12-09,15
757,538116,2010-12-09 15:32:00,2010-12-09,15
758,538117,2010-12-09 15:33:00,2010-12-09,15
759,538120,2010-12-09 15:35:00,2010-12-09,15
760,538125,2010-12-09 15:46:00,2010-12-09,15
761,538126,2010-12-09 15:50:00,2010-12-09,15
762,538145,2010-12-09 16:08:00,2010-12-09,16
763,538146,2010-12-09 16:10:00,2010-12-09,16
764,538147,2010-12-09 16:11:00,2010-12-09,16
765,538151,2010-12-09 16:28:00,2010-12-09,16
766,538155,2010-12-09 16:52:00,2010-12-09,16
767,538156,2010-12-09 16:53:00,2010-12-09,16
768,538157,2010-12-09 16:57:00,2010-12-09,16
769,538163,2010-12-09 17:27:00,2010-12-09,17
770,538165,2010-12-09 17:34:00,2010-12-09,17
771,538166,2010-12-09 18:09:00,2010-12-09,18
772,538167,2010-12-09 18:58:00,2010-12-09,18
773,538168,2010-12-09 19:23:00,2010-12-09,19
774,538169,2010-12-09 19:28:00,2010-12-09,19
775,538170,2010-12-09 19:32:00,2010-12-09,19
776,538171,2010-12-09 20:01:00,2010-12-09,20
777,538172,2010-12-10 09:33:00,2010-12-10,9
778,538174,2010-12-10 09:35:00,2010-12-10,9
779,538175,2010-12-10 09:48:00,2010-12-10,9
780,538176,2010-12-10 09:48:00,2010-12-10,9
781,538178,2010-12-10 09:51:00,2010-12-10,9
782,538179,2010-12-10 09:52:00,2010-12-10,9
783,538180,2010-12-10 09:53:00,2010-12-10,9
784,538181,2010-12-10 10:08:00,2010-12-10,10
785,538182,2010-12-10 10:18:00,2010-12-10,10
786,538183,2010-12-10 10:21:00,2010-12-10,10
787,538184,2010-12-10 10:21:00,2010-12-10,10
788,538185,2010-12-10 10:22:00,2010-12-10,10
789,538186,2010-12-10 10:26:00,2010-12-10,10
790,538187,2010-12-10 10:27:00,2010-12-10,10
791,538190,2010-12-10 10:47:00,2010-12-10,10
792,538191,2010-12-10 10:49:00,2010-12-10,10
793,538192,2010-12-10 10:50:00,2010-12-10,10
794,538193,2010-12-10 10:51:00,2010-12-10,10
795,538194,2010-12-10 10:52:00,2010-12-10,10
796,538195,2010-12-10 10:52:00,2010-12-10,10
797,538196,2010-12-10 10:56:00,2010-12-10,10
798,538197,2010-12-10 10:56:00,2010-12-10,10
799,538198,2010-12-10 11:01:00,2010-12-10,11
800,538199,2010-12-10 11:02:00,2010-12-10,11
801,538200,2010-12-10 11:11:00,2010-12-10,11
802,538201,2010-12-10 11:12:00,2010-12-10,11
803,538202,2010-12-10 11:19:00,2010-12-10,11
804,538203,2010-12-10 11:21:00,2010-12-10,11
805,538204,2010-12-10 11:23:00,2010-12-10,11
806,538205,2010-12-10 11:24:00,2010-12-10,11
807,538206,2010-12-10 11:31:00,2010-12-10,11
808,538207,2010-12-10 11:33:00,2010-12-10,11
809,538208,2010-12-10 11:39:00,2010-12-10,11
810,538209,2010-12-10 11:42:00,2010-12-10,11
811,538210,2010-12-10 11:44:00,2010-12-10,11
812,538211,2010-12-10 11:47:00,2010-12-10,11
813,538216,2010-12-10 11:51:00,2010-12-10,11
814,538240,2010-12-10 12:00:00,2010-12-10,12
815,538248,2010-12-10 12:14:00,2010-12-10,12
816,538250,2010-12-10 12:20:00,2010-12-10,12
817,538252,2010-12-10 12:29:00,2010-12-10,12
818,538255,2010-12-10 12:33:00,2010-12-10,12
819,538260,2010-12-10 12:42:00,2010-12-10,12
820,538263,2010-12-10 12:44:00,2010-12-10,12
821,538268,2010-12-10 12:45:00,2010-12-10,12
822,538279,2010-12-10 12:48:00,2010-12-10,12
823,538280,2010-12-10 12:50:00,2010-12-10,12
824,538283,2010-12-10 12:56:00,2010-12-10,12
825,538288,2010-12-10 12:58:00,2010-12-10,12
826,538296,2010-12-10 13:06:00,2010-12-10,13
827,538306,2010-12-10 13:24:00,2010-12-10,13
828,538307,2010-12-10 13:27:00,2010-12-10,13
829,538308,2010-12-10 13:29:00,2010-12-10,13
830,538309,2010-12-10 13:32:00,2010-12-10,13
831,538310,2010-12-10 13:44:00,2010-12-10,13
832,538311,2010-12-10 13:48:00,2010-12-10,13
833,538312,2010-12-10 13:48:00,2010-12-10,13
834,538313,2010-12-10 13:50:00,2010-12-10,13
835,538327,2010-12-10 13:58:00,2010-12-10,13
836,538342,2010-12-10 14:04:00,2010-12-10,14
837,538343,2010-12-10 14:29:00,2010-12-10,14
838,538345,2010-12-10 14:45:00,2010-12-10,14
839,538346,2010-12-10 14:53:00,2010-12-10,14
840,538347,2010-12-10 14:54:00,2010-12-10,14
841,538352,2010-12-10 15:21:00,2010-12-10,15
842,538353,2010-12-10 15:31:00,2010-12-10,15
843,538354,2010-12-10 15:45:00,2010-12-10,15
844,538355,2010-12-10 15:49:00,2010-12-10,15
845,538356,2010-12-10 15:56:00,2010-12-10,15
846,538361,2010-12-10 16:36:00,2010-12-10,16
847,538363,2010-12-10 17:14:00,2010-12-10,17
848,538364,2010-12-10 17:26:00,2010-12-10,17
849,538365,2010-12-12 10:11:00,2010-12-12,10
850,538366,2010-12-12 10:47:00,2010-12-12,10
851,538367,2010-12-12 10:48:00,2010-12-12,10
852,538368,2010-12-12 10:57:00,2010-12-12,10
853,538369,2010-12-12 11:06:00,2010-12-12,11
854,538370,2010-12-12 11:06:00,2010-12-12,11
855,538371,2010-12-12 11:07:00,2010-12-12,11
856,538374,2010-12-12 11:17:00,2010-12-12,11
857,538378,2010-12-12 11:26:00,2010-12-12,11
858,538379,2010-12-12 11:26:00,2010-12-12,11
859,538382,2010-12-12 11:37:00,2010-12-12,11
860,538397,2010-12-12 11:44:00,2010-12-12,11
861,538403,2010-12-12 11:46:00,2010-12-12,11
862,538409,2010-12-12 11:49:00,2010-12-12,11
863,538417,2010-12-12 11:54:00,2010-12-12,11
864,538418,2010-12-12 12:00:00,2010-12-12,12
865,538419,2010-12-12 12:01:00,2010-12-12,12
866,538420,2010-12-12 12:03:00,2010-12-12,12
867,538421,2010-12-12 12:08:00,2010-12-12,12
868,538437,2010-12-12 12:18:00,2010-12-12,12
869,538449,2010-12-12 12:24:00,2010-12-12,12
870,538453,2010-12-12 12:26:00,2010-12-12,12
871,538470,2010-12-12 12:34:00,2010-12-12,12
872,538473,2010-12-12 12:35:00,2010-12-12,12
873,538488,2010-12-12 12:41:00,2010-12-12,12
874,538497,2010-12-12 12:44:00,2010-12-12,12
875,538499,2010-12-12 12:46:00,2010-12-12,12
876,538501,2010-12-12 12:51:00,2010-12-12,12
877,538503,2010-12-12 12:56:00,2010-12-12,12
878,538504,2010-12-12 13:01:00,2010-12-12,13
879,538507,2010-12-12 13:26:00,2010-12-12,13
880,538508,2010-12-12 13:32:00,2010-12-12,13
881,538509,2010-12-12 13:37:00,2010-12-12,13
882,538510,2010-12-12 13:47:00,2010-12-12,13
883,538511,2010-12-12 13:56:00,2010-12-12,13
884,538512,2010-12-12 14:03:00,2010-12-12,14
885,538513,2010-12-12 14:21:00,2010-12-12,14
886,538514,2010-12-12 14:27:00,2010-12-12,14
887,538515,2010-12-12 14:43:00,2010-12-12,14
888,538516,2010-12-12 14:49:00,2010-12-12,14
889,538517,2010-12-12 16:05:00,2010-12-12,16
890,538518,2010-12-12 16:14:00,2010-12-12,16
891,538519,2010-12-12 16:20:00,2010-12-12,16
892,538521,2010-12-13 09:02:00,2010-12-13,9
893,538522,2010-12-13 09:09:00,2010-12-13,9
894,538523,2010-12-13 09:29:00,2010-12-13,9
895,538525,2010-12-13 09:39:00,2010-12-13,9
896,538526,2010-12-13 09:49:00,2010-12-13,9
897,538527,2010-12-13 09:52:00,2010-12-13,9
898,538528,2010-12-13 09:57:00,2010-12-13,9
899,538529,2010-12-13 10:24:00,2010-12-13,10
900,538532,2010-12-13 10:31:00,2010-12-13,10
901,538533,2010-12-13 10:31:00,2010-12-13,10
902,538534,2010-12-13 10:36:00,2010-12-13,10
903,538535,2010-12-13 10:39:00,2010-12-13,10
904,538537,2010-12-13 10:41:00,2010-12-13,10
905,538541,2010-12-13 10:46:00,2010-12-13,10
906,538557,2010-12-13 10:52:00,2010-12-13,10
907,538558,2010-12-13 10:58:00,2010-12-13,10
908,538565,2010-12-13 11:11:00,2010-12-13,11
909,538567,2010-12-13 11:23:00,2010-12-13,11
910,538576,2010-12-13 11:29:00,2010-12-13,11
911,538591,2010-12-13 11:44:00,2010-12-13,11
912,538592,2010-12-13 11:47:00,2010-12-13,11
913,538593,2010-12-13 11:51:00,2010-12-13,11
914,538594,2010-12-13 11:57:00,2010-12-13,11
915,538596,2010-12-13 12:10:00,2010-12-13,12
916,538597,2010-12-13 12:26:00,2010-12-13,12
917,538625,2010-12-13 12:50:00,2010-12-13,12
918,538626,2010-12-13 12:57:00,2010-12-13,12
919,538629,2010-12-13 13:10:00,2010-12-13,13
920,538630,2010-12-13 13:25:00,2010-12-13,13
921,538631,2010-12-13 13:27:00,2010-12-13,13
922,538633,2010-12-13 13:28:00,2010-12-13,13
923,538634,2010-12-13 13:28:00,2010-12-13,13
924,538635,2010-12-13 13:32:00,2010-12-13,13
925,538636,2010-12-13 13:50:00,2010-12-13,13
926,538637,2010-12-13 13:52:00,2010-12-13,13
927,538638,2010-12-13 14:16:00,2010-12-13,14
928,538639,2010-12-13 14:24:00,2010-12-13,14
929,538640,2010-12-13 14:32:00,2010-12-13,14
930,538641,2010-12-13 14:36:00,2010-12-13,14
931,538644,2010-12-13 14:39:00,2010-12-13,14
932,538645,2010-12-13 14:52:00,2010-12-13,14
933,538646,2010-12-13 14:55:00,2010-12-13,14
934,538648,2010-12-13 14:56:00,2010-12-13,14
935,538651,2010-12-13 15:07:00,2010-12-13,15
936,538652,2010-12-13 15:12:00,2010-12-13,15
937,538653,2010-12-13 15:12:00,2010-12-13,15
938,538654,2010-12-13 15:13:00,2010-12-13,15
939,538655,2010-12-13 15:16:00,2010-12-13,15
940,538656,2010-12-13 15:20:00,2010-12-13,15
941,538657,2010-12-13 15:26:00,2010-12-13,15
942,538658,2010-12-13 15:34:00,2010-12-13,15
943,538659,2010-12-13 15:36:00,2010-12-13,15
944,538660,2010-12-13 15:37:00,2010-12-13,15
945,538661,2010-12-13 15:42:00,2010-12-13,15
946,538662,2010-12-13 15:44:00,2010-12-13,15
947,538663,2010-12-13 15:45:00,2010-12-13,15
948,538664,2010-12-13 15:46:00,2010-12-13,15
949,538665,2010-12-13 15:56:00,2010-12-13,15
950,538667,2010-12-13 16:01:00,2010-12-13,16
951,538668,2010-12-13 16:17:00,2010-12-13,16
952,538669,2010-12-13 16:18:00,2010-12-13,16
953,538671,2010-12-13 16:38:00,2010-12-13,16
954,538679,2010-12-13 17:03:00,2010-12-13,17
955,538683,2010-12-13 17:40:00,2010-12-13,17
956,538685,2010-12-14 09:39:00,2010-12-14,9
957,538687,2010-12-14 09:50:00,2010-12-14,9
958,538688,2010-12-14 09:50:00,2010-12-14,9
959,538689,2010-12-14 09:52:00,2010-12-14,9
960,538697,2010-12-14 10:18:00,2010-12-14,10
961,538706,2010-12-14 10:34:00,2010-12-14,10
962,538707,2010-12-14 10:38:00,2010-12-14,10
963,538708,2010-12-14 10:43:00,2010-12-14,10
964,538709,2010-12-14 10:46:00,2010-12-14,10
965,538710,2010-12-14 10:48:00,2010-12-14,10
966,538714,2010-12-14 11:01:00,2010-12-14,11
967,538715,2010-12-14 11:03:00,2010-12-14,11
968,538716,2010-12-14 11:04:00,2010-12-14,11
969,538719,2010-12-14 11:10:00,2010-12-14,11
970,538721,2010-12-14 11:11:00,2010-12-14,11
971,538722,2010-12-14 11:12:00,2010-12-14,11
972,538744,2010-12-14 11:26:00,2010-12-14,11
973,538753,2010-12-14 11:29:00,2010-12-14,11
974,538783,2010-12-14 11:38:00,2010-12-14,11
975,538785,2010-12-14 11:39:00,2010-12-14,11
976,538795,2010-12-14 11:42:00,2010-12-14,11
977,538796,2010-12-14 11:43:00,2010-12-14,11
978,538797,2010-12-14 11:44:00,2010-12-14,11
979,538799,2010-12-14 11:48:00,2010-12-14,11
980,538800,2010-12-14 11:51:00,2010-12-14,11
981,538801,2010-12-14 11:51:00,2010-12-14,11
982,538807,2010-12-14 12:06:00,2010-12-14,12
983,538808,2010-12-14 12:11:00,2010-12-14,12
984,538809,2010-12-14 12:17:00,2010-12-14,12
985,538810,2010-12-14 12:18:00,2010-12-14,12
986,538811,2010-12-14 12:22:00,2010-12-14,12
987,538812,2010-12-14 12:25:00,2010-12-14,12
988,538814,2010-12-14 12:30:00,2010-12-14,12
989,538815,2010-12-14 12:30:00,2010-12-14,12
990,538816,2010-12-14 12:35:00,2010-12-14,12
991,538817,2010-12-14 12:38:00,2010-12-14,12
992,538826,2010-12-14 12:58:00,2010-12-14,12
993,538827,2010-12-14 12:59:00,2010-12-14,12
994,538828,2010-12-14 13:00:00,2010-12-14,13
995,538829,2010-12-14 13:00:00,2010-12-14,13
996,538830,2010-12-14 13:01:00,2010-12-14,13
997,538831,2010-12-14 13:02:00,2010-12-14,13
998,538832,2010-12-14 13:03:00,2010-12-14,13
999,538836,2010-12-14 13:09:00,2010-12-14,13
1000,538839,2010-12-14 13:10:00,2010-12-14,13
1001,538841,2010-12-14 13:11:00,2010-12-14,13
1002,538843,2010-12-14 13:18:00,2010-12-14,13
1003,538844,2010-12-14 13:19:00,2010-12-14,13
